,is_sound,onset,duration
172,False,54.696,0.0
173,True,54.696,0.4599999999999973
174,False,55.15599999999999,0.010000000000005116
175,True,55.166,0.379999999999999
176,False,55.54599999999999,7.105427357601002e-15
177,True,55.546,1.25
178,False,56.796,1.1600000000000037
179,True,57.956,0.3500000000000014
180,False,58.306000000000004,-7.105427357601002e-15
181,True,58.306,0.1199999999999974
182,False,58.425999999999995,3.8200000000000074
183,True,62.246,0.4399999999999977
184,False,62.686,0.060000000000002274
185,True,62.746,0.4399999999999977
186,False,63.186,0.0
187,True,63.186,0.3299999999999983
188,False,63.516,0.0
189,True,63.516,1.1099999999999994
190,False,64.626,0.0
191,True,64.626,0.1300000000000025
192,False,64.756,0.0
193,True,64.756,0.2999999999999971
194,False,65.056,0.010000000000005116
195,True,65.066,0.4099999999999966
196,False,65.476,0.3299999999999983
197,True,65.806,0.490000000000002
198,False,66.29599999999999,1.4210854715202004e-14
199,True,66.296,0.3200000000000003
200,False,66.61600000000001,0.009999999999990905
201,True,66.626,0.2000000000000028
202,False,66.82600000000001,1.5899999999999892
203,True,68.416,0.5500000000000043
204,False,68.96600000000001,-1.4210854715202004e-14
205,True,68.966,0.1799999999999997
206,False,69.14599999999999,0.010000000000019327
207,True,69.156,0.4100000000000037
208,False,69.566,0.7199999999999989
209,True,70.286,0.4499999999999957
210,False,70.73599999999999,1.4210854715202004e-14
211,True,70.736,0.2200000000000059
212,False,70.956,0.0
213,True,70.956,0.3999999999999986
214,False,71.356,0.0
215,True,71.356,0.730000000000004
216,False,72.086,0.23000000000000398
217,True,72.316,0.2700000000000031
218,False,72.58600000000001,0.01999999999998181
219,True,72.606,0.6000000000000014
220,False,73.20599999999999,1.4210854715202004e-14
221,True,73.206,0.1599999999999966
222,False,73.366,0.0
223,True,73.366,0.2700000000000031
224,False,73.636,0.0
225,True,73.636,0.6199999999999974
226,False,74.256,1.7199999999999989
227,True,75.976,0.6700000000000017
228,False,76.646,0.23000000000000398
229,True,76.876,0.2299999999999968
230,False,77.106,0.07000000000000739
231,True,77.176,0.519999999999996
232,False,77.696,0.0
233,True,77.696,0.9499999999999956
234,False,78.64599999999999,0.5200000000000102
235,True,79.166,0.0799999999999983
236,False,79.246,0.0
237,True,79.246,0.0399999999999991
238,False,79.28599999999999,1.4210854715202004e-14
239,True,79.286,0.0200000000000031
240,False,79.306,2.200000000000003
241,True,81.506,0.3299999999999983
242,False,81.836,0.5100000000000051
243,True,82.346,0.25
244,False,82.596,0.0
245,True,82.596,0.4099999999999966
246,False,83.006,0.04999999999999716
247,True,83.056,0.5
248,False,83.556,0.07000000000000739
249,True,83.626,0.5900000000000034
250,False,84.21600000000001,0.009999999999990905
251,True,84.226,0.25
252,False,84.476,0.0
253,True,84.476,0.2199999999999988
254,False,84.696,0.030000000000001137
255,True,84.726,0.5200000000000031
256,False,85.24600000000001,-1.4210854715202004e-14
257,True,85.246,0.6699999999999946
258,False,85.916,0.0
259,True,85.916,0.5100000000000051
260,False,86.426,5.5
261,True,91.926,0.2000000000000028
262,False,92.126,0.0
263,True,92.126,0.2999999999999971
264,False,92.426,0.0
265,True,92.426,0.1899999999999977
266,False,92.616,0.0
267,True,92.616,0.3100000000000023
268,False,92.926,0.0
269,True,92.926,0.2300000000000039
270,False,93.156,0.28999999999999204
271,True,93.446,0.3799999999999954
272,False,93.826,0.21000000000000796
273,True,94.036,0.9299999999999926
274,False,94.966,0.21000000000000796
275,True,95.176,0.480000000000004
276,False,95.656,0.0
277,True,95.656,0.1199999999999903
278,False,95.776,0.0
279,True,95.776,0.3900000000000005
280,False,96.166,0.0
281,True,96.166,0.1800000000000068
282,False,96.346,0.0
283,True,96.346,0.5900000000000034
284,False,96.936,0.0
285,True,96.936,0.4099999999999966
286,False,97.346,0.8599999999999994
287,True,98.206,0.6199999999999903
288,False,98.826,0.46000000000000796
289,True,99.286,0.1700000000000017
290,False,99.456,0.0
291,True,99.456,0.2399999999999948
292,False,99.696,0.1599999999999966
293,True,99.856,0.4500000000000028
294,False,100.306,0.0
295,True,100.306,0.2000000000000028
296,False,100.506,0.0
297,True,100.506,0.1700000000000017
298,False,100.676,0.04999999999999716
299,True,100.726,0.3200000000000074
300,False,101.046,0.11999999999999034
301,True,101.166,0.2000000000000028
302,False,101.366,0.0
303,True,101.366,0.2099999999999937
304,False,101.576,1.1600000000000108
305,True,102.736,0.1299999999999954
306,False,102.866,0.0
307,True,102.866,0.2399999999999948
308,False,103.106,0.0
309,True,103.106,0.1800000000000068
310,False,103.286,0.7600000000000051
311,True,104.046,0.2099999999999937
312,False,104.256,0.0
313,True,104.256,0.4399999999999977
314,False,104.696,0.21000000000000796
315,True,104.906,0.25
316,False,105.156,0.29999999999999716
317,True,105.456,0.3799999999999954
318,False,105.836,0.0
319,True,105.836,0.4300000000000068
320,False,106.266,0.0
321,True,106.266,0.2199999999999988
322,False,106.486,0.009999999999990905
323,True,106.496,0.1800000000000068
324,False,106.676,0.0
325,True,106.676,0.269999999999996
326,False,106.946,0.0
327,True,106.946,0.1599999999999966
328,False,107.106,0.0
329,True,107.106,0.2600000000000051
330,False,107.366,1.0100000000000051
331,True,108.376,0.4899999999999949
332,False,108.866,1.0100000000000051
333,True,109.876,0.2099999999999937
334,False,110.086,0.0
335,True,110.086,0.2100000000000079
336,False,110.296,0.0
337,True,110.296,0.2099999999999937
338,False,110.506,3.3299999999999983
339,True,113.836,0.2199999999999988
340,False,114.056,0.0
341,True,114.056,0.3700000000000045
342,False,114.426,0.01999999999999602
343,True,114.446,0.1899999999999977
344,False,114.636,0.010000000000005116
345,True,114.646,0.4500000000000028
346,False,115.096,0.0
347,True,115.096,0.2399999999999948
348,False,115.336,0.0
349,True,115.336,0.6299999999999955
350,False,115.966,0.22000000000001307
351,True,116.186,0.269999999999996
352,False,116.456,0.0
353,True,116.456,0.6599999999999966
354,False,117.116,0.010000000000005116
355,True,117.126,0.1499999999999914
356,False,117.276,0.0
357,True,117.276,0.5200000000000102
358,False,117.796,0.0
359,True,117.796,0.9599999999999936
360,False,118.756,8.869
361,True,127.625,0.21
362,False,127.835,0.0
363,True,127.835,0.0899999999999999
364,False,127.925,0.010000000000005116
365,True,127.935,0.27
366,False,128.205,0.0
367,True,128.205,0.1499999999999999
368,False,128.35500000000002,-2.842170943040401e-14
369,True,128.355,0.28
370,False,128.635,0.010000000000019327
371,True,128.645,0.4599999999999999
372,False,129.10500000000002,-2.842170943040401e-14
373,True,129.105,1.0700000000000005
374,False,130.17499999999998,1.240000000000009
375,True,131.415,0.2899999999999991
376,False,131.70499999999998,2.842170943040401e-14
377,True,131.705,0.5200000000000005
378,False,132.22500000000002,-2.842170943040401e-14
379,True,132.225,0.0899999999999998
380,False,132.315,0.0
381,True,132.315,0.1600000000000001
382,False,132.475,0.0
383,True,132.475,0.6200000000000001
384,False,133.095,0.19999999999998863
385,True,133.295,0.6599999999999993
386,False,133.95499999999998,2.842170943040401e-14
387,True,133.955,0.2000000000000001
388,False,134.155,0.009999999999990905
389,True,134.165,0.3099999999999996
390,False,134.475,0.0
391,True,134.475,0.6699999999999999
392,False,135.14499999999998,2.842170943040401e-14
393,True,135.145,0.1000000000000005
394,False,135.245,0.0
395,True,135.245,0.1100000000000012
396,False,135.35500000000002,-2.842170943040401e-14
397,True,135.355,0.3599999999999994
398,False,135.71499999999997,2.842170943040401e-14
399,True,135.715,0.6100000000000012
400,False,136.32500000000002,0.3599999999999852
401,True,136.685,0.8300000000000001
402,False,137.51500000000001,0.23999999999998067
403,True,137.755,0.4499999999999993
404,False,138.20499999999998,0.010000000000019327
405,True,138.215,0.4400000000000013
406,False,138.655,0.0
407,True,138.655,0.4600000000000008
408,False,139.115,0.23999999999998067
409,True,139.355,0.2400000000000002
410,False,139.595,0.0
411,True,139.595,0.3100000000000005
412,False,139.905,0.0
413,True,139.905,0.0999999999999996
414,False,140.005,0.0
415,True,140.005,0.1099999999999994
416,False,140.11499999999998,2.842170943040401e-14
417,True,140.115,0.5299999999999994
418,False,140.645,0.0
419,True,140.645,0.6999999999999993
420,False,141.345,0.0
421,True,141.345,0.4199999999999999
422,False,141.765,0.010000000000019327
423,True,141.775,0.3599999999999994
424,False,142.135,0.0
425,True,142.135,0.0899999999999998
426,False,142.225,1.0699999999999932
427,True,143.295,0.7100000000000009
428,False,144.005,0.2300000000000182
429,True,144.235,0.4400000000000013
430,False,144.675,0.0
431,True,144.675,0.610000000000003
432,False,145.28500000000003,0.6599999999999682
433,True,145.945,0.1899999999999977
434,False,146.135,0.0
435,True,146.135,0.2300000000000004
436,False,146.36499999999998,2.842170943040401e-14
437,True,146.365,0.25
438,False,146.615,0.0
439,True,146.615,0.1400000000000005
440,False,146.755,0.11000000000001364
441,True,146.865,0.6600000000000001
442,False,147.525,0.009999999999990905
443,True,147.535,0.3499999999999978
444,False,147.885,0.010000000000019327
445,True,147.895,0.2899999999999991
446,False,148.185,0.020000000000010232
447,True,148.205,0.4400000000000013
448,False,148.645,0.23999999999998067
449,True,148.885,0.240000000000002
450,False,149.125,0.0
451,True,149.125,0.379999999999999
452,False,149.505,0.0
453,True,149.505,0.1900000000000012
454,False,149.695,0.8100000000000023
455,True,150.505,0.259999999999998
456,False,150.765,0.0
457,True,150.765,0.4300000000000032
458,False,151.195,0.0
459,True,151.195,0.1899999999999977
460,False,151.385,0.0
461,True,151.385,0.120000000000001
462,False,151.505,0.0
463,True,151.505,0.6400000000000006
464,False,152.14499999999998,0.2600000000000193
465,True,152.405,0.2699999999999996
466,False,152.675,0.0
467,True,152.675,0.4500000000000028
468,False,153.125,0.28000000000000114
469,True,153.405,0.240000000000002
470,False,153.645,0.0
471,True,153.645,1.1099999999999994
472,False,154.755,0.3199999999999932
473,True,155.075,0.2899999999999991
474,False,155.36499999999998,2.842170943040401e-14
475,True,155.365,0.2300000000000004
476,False,155.595,0.009999999999990905
477,True,155.605,0.139999999999997
478,False,155.74499999999998,2.842170943040401e-14
479,True,155.745,0.259999999999998
480,False,156.005,0.009999999999990905
481,True,156.015,0.1500000000000021
482,False,156.165,0.010000000000019327
483,True,156.175,0.4300000000000032
484,False,156.60500000000002,-2.842170943040401e-14
485,True,156.605,0.3599999999999994
486,False,156.96499999999997,2.842170943040401e-14
487,True,156.965,0.1999999999999993
488,False,157.165,0.0
489,True,157.165,0.25
490,False,157.415,0.0
491,True,157.415,0.2699999999999996
492,False,157.685,0.0
493,True,157.685,0.5199999999999996
494,False,158.205,0.589999999999975
495,True,158.795,0.2100000000000008
496,False,159.005,0.0
497,True,159.005,0.3399999999999963
498,False,159.345,0.0
499,True,159.345,0.2000000000000028
500,False,159.545,0.05000000000001137
501,True,159.595,0.4300000000000068
502,False,160.025,0.23999999999998067
503,True,160.265,0.2600000000000051
504,False,160.52499999999998,2.842170943040401e-14
505,True,160.525,0.3299999999999983
506,False,160.85500000000002,-2.842170943040401e-14
507,True,160.855,0.0899999999999963
508,False,160.945,0.0
509,True,160.945,0.3200000000000003
510,False,161.265,0.010000000000019327
511,True,161.275,0.3199999999999932
512,False,161.595,0.0
513,True,161.595,0.4400000000000048
514,False,162.035,0.0
515,True,162.035,0.2299999999999968
516,False,162.265,0.0
517,True,162.265,0.3000000000000042
518,False,162.565,0.0
519,True,162.565,0.2600000000000051
520,False,162.825,0.46999999999999886
521,True,163.295,0.4799999999999969
522,False,163.77499999999998,0.010000000000019327
523,True,163.785,0.6899999999999977
524,False,164.475,0.4399999999999977
525,True,164.915,0.2700000000000031
526,False,165.185,0.0
527,True,165.185,0.5600000000000023
528,False,165.745,0.0
529,True,165.745,0.4199999999999946
530,False,166.165,0.010000000000019327
531,True,166.175,0.25
532,False,166.425,0.0
533,True,166.425,0.519999999999996
534,False,166.945,0.030000000000001137
535,True,166.975,0.3800000000000025
536,False,167.355,0.0
537,True,167.355,0.6499999999999986
538,False,168.005,0.03999999999999204
539,True,168.045,0.4399999999999977
540,False,168.48499999999999,0.8300000000000125
541,True,169.315,0.1400000000000005
542,False,169.45499999999998,0.7500000000000284
543,True,170.205,0.6099999999999994
544,False,170.815,0.0
545,True,170.815,0.6499999999999986
546,False,171.465,0.0
547,True,171.465,0.1299999999999954
548,False,171.595,0.0
549,True,171.595,0.6600000000000037
550,False,172.255,0.0
551,True,172.255,0.6300000000000026
552,False,172.885,0.4200000000000159
553,True,173.305,0.2300000000000039
554,False,173.535,0.0
555,True,173.535,0.3300000000000054
556,False,173.865,0.0
557,True,173.865,0.8399999999999963
558,False,174.705,0.0
559,True,174.705,0.3999999999999986
560,False,175.10500000000002,-2.842170943040401e-14
561,True,175.105,0.25
562,False,175.355,0.020000000000010232
563,True,175.375,0.1900000000000048
564,False,175.565,0.0
565,True,175.565,0.4499999999999957
566,False,176.015,0.010000000000019327
567,True,176.025,0.269999999999996
568,False,176.29500000000002,-2.842170943040401e-14
569,True,176.295,0.7999999999999972
570,False,177.09499999999997,0.21000000000003638
571,True,177.305,0.2000000000000028
572,False,177.505,0.0
573,True,177.505,0.6199999999999974
574,False,178.125,1.1100000000000136
575,True,179.235,0.2199999999999988
576,False,179.455,0.0
577,True,179.455,0.2199999999999988
578,False,179.675,0.0
579,True,179.675,0.259999999999998
580,False,179.935,0.0
581,True,179.935,0.4399999999999977
582,False,180.375,0.28999999999999204
583,True,180.665,0.0300000000000011
584,False,180.695,1.9300000000000068
585,True,182.625,0.2899999999999991
586,False,182.915,0.0
587,True,182.915,0.5200000000000031
588,False,183.435,1.210000000000008
589,True,184.645,0.25
590,False,184.895,0.0
591,True,184.895,0.4399999999999977
592,False,185.335,0.01999999999998181
593,True,185.355,0.259999999999998
594,False,185.61499999999998,2.842170943040401e-14
595,True,185.615,0.1300000000000025
596,False,185.745,0.0
597,True,185.745,0.3799999999999954
598,False,186.125,0.9900000000000091
599,True,187.115,0.2000000000000028
600,False,187.315,0.0
601,True,187.315,0.3499999999999943
602,False,187.665,0.010000000000019327
603,True,187.675,0.1400000000000005
604,False,187.815,0.0
605,True,187.815,0.6899999999999977
606,False,188.505,0.0
607,True,188.505,0.1700000000000017
608,False,188.675,0.0
609,True,188.675,0.1000000000000014
610,False,188.775,0.0
611,True,188.775,0.4199999999999946
612,False,189.195,0.0
613,True,189.195,0.25
614,False,189.445,5.450000000000017
615,True,194.895,0.1500000000000056
616,False,195.04500000000002,3.109999999999985
617,True,198.155,0.1500000000000056
618,False,198.305,0.0
619,True,198.305,0.4399999999999977
620,False,198.745,0.0
621,True,198.745,0.5799999999999983
622,False,199.325,0.0
623,True,199.325,0.269999999999996
624,False,199.59499999999997,0.03000000000002956
625,True,199.625,0.5900000000000034
626,False,200.215,0.009999999999990905
627,True,200.225,0.2600000000000051
628,False,200.485,0.0
629,True,200.485,0.4500000000000028
630,False,200.935,0.03999999999999204
631,True,200.975,0.2800000000000011
632,False,201.255,0.009999999999990905
633,True,201.265,0.4599999999999937
634,False,201.72499999999997,2.842170943040401e-14
635,True,201.725,0.3000000000000113
636,False,202.025,0.0
637,True,202.025,0.1799999999999926
638,False,202.20499999999998,7.853000000000009
639,True,210.058,0.19
640,False,210.248,0.0
641,True,210.248,0.52
642,False,210.768,0.020000000000010232
643,True,210.788,0.14
644,False,210.928,0.0
645,True,210.928,0.2400000000000001
646,False,211.168,0.0
647,True,211.168,0.3399999999999998
648,False,211.508,0.009999999999990905
649,True,211.518,0.1699999999999999
650,False,211.688,0.0
651,True,211.688,0.3699999999999999
652,False,212.058,0.2400000000000091
653,True,212.298,0.4700000000000002
654,False,212.768,0.0
655,True,212.768,0.1699999999999999
656,False,212.938,0.0
657,True,212.938,0.1199999999999996
658,False,213.058,0.0
659,True,213.058,0.3200000000000003
660,False,213.378,0.0
661,True,213.378,0.1400000000000001
662,False,213.51799999999997,2.842170943040401e-14
663,True,213.518,0.0799999999999996
664,False,213.598,0.0
665,True,213.598,0.4599999999999999
666,False,214.05800000000002,0.21999999999997044
667,True,214.278,0.5499999999999998
668,False,214.828,0.009999999999990905
669,True,214.838,0.3200000000000003
670,False,215.158,0.0
671,True,215.158,0.3599999999999994
672,False,215.51799999999997,2.842170943040401e-14
673,True,215.518,0.1200000000000001
674,False,215.638,0.0
675,True,215.638,0.2599999999999998
676,False,215.898,0.5099999999999909
677,True,216.408,0.2699999999999996
678,False,216.678,0.0
679,True,216.678,0.1900000000000004
680,False,216.868,0.0
681,True,216.868,0.1799999999999997
682,False,217.048,0.0
683,True,217.048,0.6699999999999999
684,False,217.718,0.0
685,True,217.718,0.3900000000000005
686,False,218.10799999999998,2.842170943040401e-14
687,True,218.108,0.3800000000000008
688,False,218.488,0.0
689,True,218.488,0.1600000000000001
690,False,218.648,0.5
691,True,219.148,0.5
692,False,219.648,0.46000000000000796
693,True,220.108,0.2700000000000013
694,False,220.37800000000001,-2.842170943040401e-14
695,True,220.378,0.3699999999999992
696,False,220.748,0.0
697,True,220.748,0.2900000000000009
698,False,221.03799999999998,1.0700000000000216
699,True,222.108,0.4400000000000013
700,False,222.548,0.0
701,True,222.548,0.5800000000000001
702,False,223.12800000000001,-2.842170943040401e-14
703,True,223.128,0.2400000000000002
704,False,223.368,0.0
705,True,223.368,0.4399999999999995
706,False,223.808,0.0
707,True,223.808,0.2299999999999986
708,False,224.03799999999998,2.842170943040401e-14
709,True,224.038,0.1999999999999993
710,False,224.238,0.0
711,True,224.238,0.7900000000000009
712,False,225.028,0.21999999999999886
713,True,225.248,0.2800000000000011
714,False,225.528,0.010000000000019327
715,True,225.538,0.3499999999999996
716,False,225.888,0.0
717,True,225.888,0.209999999999999
718,False,226.098,0.0
719,True,226.098,0.6900000000000013
720,False,226.788,0.0
721,True,226.788,0.490000000000002
722,False,227.27800000000002,0.4399999999999693
723,True,227.718,0.2999999999999971
724,False,228.01799999999997,2.842170943040401e-14
725,True,228.018,0.2799999999999976
726,False,228.298,0.0
727,True,228.298,0.1099999999999994
728,False,228.408,0.0
729,True,228.408,0.1400000000000005
730,False,228.54799999999997,2.842170943040401e-14
731,True,228.548,0.25
732,False,228.798,0.0
733,True,228.798,0.1799999999999997
734,False,228.978,0.0
735,True,228.978,0.3399999999999998
736,False,229.318,0.5999999999999943
737,True,229.918,0.5199999999999996
738,False,230.43800000000002,0.19999999999998863
739,True,230.638,0.1700000000000017
740,False,230.808,0.0
741,True,230.808,0.2199999999999988
742,False,231.028,0.3900000000000148
743,True,231.418,0.3999999999999986
744,False,231.818,0.0
745,True,231.818,0.379999999999999
746,False,232.198,0.5300000000000011
747,True,232.728,0.1700000000000017
748,False,232.89800000000002,-2.842170943040401e-14
749,True,232.898,0.8200000000000003
750,False,233.718,1.1100000000000136
751,True,234.828,0.3399999999999998
752,False,235.168,0.0
753,True,235.168,0.259999999999998
754,False,235.428,0.5200000000000102
755,True,235.948,0.3399999999999998
756,False,236.288,0.0
757,True,236.288,0.2100000000000008
758,False,236.49800000000002,-2.842170943040401e-14
759,True,236.498,0.1999999999999993
760,False,236.69799999999998,2.842170943040401e-14
761,True,236.698,0.75
762,False,237.448,0.0
763,True,237.448,0.1300000000000025
764,False,237.578,0.0
765,True,237.578,0.5700000000000003
766,False,238.148,0.060000000000002274
767,True,238.208,0.2100000000000008
768,False,238.418,0.009999999999990905
769,True,238.428,0.5199999999999996
770,False,238.948,0.2699999999999818
771,True,239.218,0.1699999999999981
772,False,239.38799999999998,2.842170943040401e-14
773,True,239.388,0.1700000000000017
774,False,239.558,0.010000000000019327
775,True,239.568,0.2199999999999988
776,False,239.788,0.0
777,True,239.788,0.0700000000000002
778,False,239.858,0.0
779,True,239.858,0.389999999999997
780,False,240.248,0.0
781,True,240.248,0.1700000000000017
782,False,240.418,0.0
783,True,240.418,0.3200000000000003
784,False,240.738,0.0
785,True,240.738,0.1999999999999993
786,False,240.938,0.010000000000019327
787,True,240.948,0.6300000000000026
788,False,241.578,0.25
789,True,241.828,0.490000000000002
790,False,242.318,1.5599999999999739
791,True,243.878,0.2000000000000028
792,False,244.07799999999997,2.842170943040401e-14
793,True,244.078,0.3900000000000005
794,False,244.468,0.0
795,True,244.468,0.8200000000000003
796,False,245.28799999999998,0.19000000000002615
797,True,245.478,0.2299999999999968
798,False,245.708,0.009999999999990905
799,True,245.718,0.5300000000000011
800,False,246.248,0.8000000000000114
801,True,247.048,0.0200000000000031
802,False,247.068,0.0
803,True,247.068,0.1599999999999966
804,False,247.228,0.0
805,True,247.228,0.5900000000000034
806,False,247.818,0.7599999999999909
807,True,248.578,0.3799999999999954
808,False,248.958,0.0
809,True,248.958,0.5300000000000011
810,False,249.488,0.0
811,True,249.488,0.3599999999999994
812,False,249.84799999999998,0.010000000000019327
813,True,249.858,0.5399999999999991
814,False,250.398,0.0
815,True,250.398,0.2800000000000011
816,False,250.678,0.009999999999990905
817,True,250.688,0.2000000000000028
818,False,250.88799999999998,2.842170943040401e-14
819,True,250.888,0.25
820,False,251.138,0.01999999999998181
821,True,251.158,0.5799999999999983
822,False,251.738,0.0
823,True,251.738,0.1700000000000017
824,False,251.90800000000002,-2.842170943040401e-14
825,True,251.908,0.1799999999999997
826,False,252.088,0.0
827,True,252.088,0.7100000000000009
828,False,252.798,0.0
829,True,252.798,0.2800000000000011
830,False,253.078,0.0
831,True,253.078,0.3100000000000023
832,False,253.388,0.0
833,True,253.388,0.759999999999998
834,False,254.148,0.0
835,True,254.148,0.2200000000000059
836,False,254.368,0.0
837,True,254.368,0.4500000000000028
838,False,254.81799999999998,1.4300000000000068
839,True,256.248,0.1899999999999977
840,False,256.438,0.0
841,True,256.438,0.2099999999999937
842,False,256.64799999999997,5.684341886080802e-14
843,True,256.648,0.2000000000000028
844,False,256.848,0.029999999999972715
845,True,256.878,0.2600000000000051
846,False,257.138,0.0
847,True,257.138,0.2199999999999988
848,False,257.35799999999995,5.684341886080802e-14
849,True,257.358,0.2100000000000008
850,False,257.568,0.009999999999990905
851,True,257.578,0.5799999999999983
852,False,258.15799999999996,0.6200000000000614
853,True,258.778,0.2200000000000059
854,False,258.99800000000005,-5.684341886080802e-14
855,True,258.998,0.5
856,False,259.498,0.009999999999990905
857,True,259.508,0.2999999999999971
858,False,259.808,0.0
859,True,259.808,0.6000000000000014
860,False,260.408,0.0
861,True,260.408,0.5499999999999972
862,False,260.958,0.01999999999998181
